frame_index, frame_size, send_frame_index_when_display, send_time_point, receive_time_point, display_time_point, receive_delay, display_delay
44, 34, 54, 1466.666667, 1534.000000, 1801.000000, 67.333333, 334.333333
45, 23, 55, 1500.000000, 1556.333333, 1834.333333, 56.333333, 334.333333
46, 27, 56, 1533.333333, 1593.666667, 1867.666667, 60.333333, 334.333333
47, 28, 57, 1566.666667, 1628.000000, 1901.000000, 61.333333, 334.333333
48, 32, 58, 1600.000000, 1665.333333, 1934.333333, 65.333333, 334.333333
49, 24, 59, 1633.333333, 1690.666667, 1967.666667, 57.333333, 334.333333
50, 26, 60, 1666.666667, 1726.000000, 2001.000000, 59.333333, 334.333333
51, 27, 61, 1700.000000, 1760.333333, 2034.333333, 60.333333, 334.333333
52, 34, 62, 1733.333333, 1800.666667, 2067.666667, 67.333333, 334.333333
53, 27, 63, 1766.666667, 1827.000000, 2101.000000, 60.333333, 334.333333
54, 31, 64, 1800.000000, 1864.333333, 2134.333333, 64.333333, 334.333333
55, 30, 65, 1833.333333, 1896.666667, 2167.666667, 63.333333, 334.333333
56, 36, 66, 1866.666667, 1936.000000, 2201.000000, 69.333333, 334.333333
57, 27, 67, 1900.000000, 1960.333333, 2234.333333, 60.333333, 334.333333
58, 30, 68, 1933.333333, 1996.666667, 2267.666667, 63.333333, 334.333333
59, 31, 69, 1966.666667, 2031.000000, 2301.000000, 64.333333, 334.333333
60, 34, 70, 2000.000000, 2067.333333, 2334.333333, 67.333333, 334.333333
61, 25, 71, 2033.333333, 2091.666667, 2367.666667, 58.333333, 334.333333
62, 29, 72, 2066.666667, 2129.000000, 2401.000000, 62.333333, 334.333333
63, 31, 73, 2100.000000, 2164.333333, 2434.333333, 64.333333, 334.333333
64, 37, 74, 2133.333333, 2203.666667, 2467.666667, 70.333333, 334.333333
65, 26, 75, 2166.666667, 2226.000000, 2501.000000, 59.333333, 334.333333
66, 28, 76, 2200.000000, 2261.333333, 2534.333333, 61.333333, 334.333333
67, 30, 77, 2233.333333, 2296.666667, 2567.666667, 63.333333, 334.333333
68, 33, 78, 2266.666667, 2333.000000, 2601.000000, 66.333333, 334.333333
69, 28, 79, 2300.000000, 2361.333333, 2634.333333, 61.333333, 334.333333
70, 32, 80, 2333.333333, 2398.666667, 2667.666667, 65.333333, 334.333333
71, 31, 81, 2366.666667, 2431.000000, 2701.000000, 64.333333, 334.333333
72, 39, 82, 2400.000000, 2468.666667, 2734.333333, 68.666667, 334.333333
73, 31, 83, 2433.333333, 2499.666667, 2767.666667, 66.333333, 334.333333
74, 33, 84, 2466.666667, 2533.000000, 2801.000000, 66.333333, 334.333333
75, 33, 85, 2500.000000, 2566.333333, 2834.333333, 66.333333, 334.333333
76, 36, 86, 2533.333333, 2602.666667, 2867.666667, 69.333333, 334.333333
77, 27, 87, 2566.666667, 2627.000000, 2901.000000, 60.333333, 334.333333
78, 33, 88, 2600.000000, 2666.333333, 2934.333333, 66.333333, 334.333333
79, 33, 89, 2633.333333, 2699.666667, 2967.666667, 66.333333, 334.333333
80, 37, 90, 2666.666667, 2737.000000, 3001.000000, 70.333333, 334.333333
81, 29, 91, 2700.000000, 2762.333333, 3034.333333, 62.333333, 334.333333
82, 32, 92, 2733.333333, 2798.666667, 3067.666667, 65.333333, 334.333333
83, 42, 93, 2766.666667, 2838.333333, 3101.000000, 71.666667, 334.333333
84, 39, 94, 2800.000000, 2873.666667, 3134.333333, 73.666667, 334.333333
85, 33, 95, 2833.333333, 2903.000000, 3167.666667, 69.666667, 334.333333
86, 37, 96, 2866.666667, 2936.333333, 3201.000000, 69.666667, 334.333333
87, 34, 97, 2900.000000, 2970.333333, 3234.333333, 70.333333, 334.333333
88, 41, 98, 2933.333333, 3004.000000, 3267.666667, 70.666667, 334.333333
89, 31, 99, 2966.666667, 3035.000000, 3301.000000, 68.333333, 334.333333
90, 35, 100, 3000.000000, 3068.333333, 3334.333333, 68.333333, 334.333333
91, 35, 101, 3033.333333, 3101.666667, 3367.666667, 68.333333, 334.333333
92, 39, 102, 3066.666667, 3135.333333, 3401.000000, 68.666667, 334.333333
93, 31, 103, 3100.000000, 3166.333333, 3434.333333, 66.333333, 334.333333
94, 34, 104, 3133.333333, 3200.666667, 3467.666667, 67.333333, 334.333333
95, 36, 105, 3166.666667, 3236.000000, 3501.000000, 69.333333, 334.333333
96, 42, 106, 3200.000000, 3271.666667, 3534.333333, 71.666667, 334.333333
97, 33, 107, 3233.333333, 3301.000000, 3567.666667, 67.666667, 334.333333
98, 34, 108, 3266.666667, 3335.000000, 3601.000000, 68.333333, 334.333333
99, 34, 109, 3300.000000, 3367.333333, 3634.333333, 67.333333, 334.333333
100, 38, 110, 3333.333333, 3401.000000, 3667.666667, 67.666667, 334.333333
101, 32, 111, 3366.666667, 3433.000000, 3701.000000, 66.333333, 334.333333
102, 37, 112, 3400.000000, 3470.333333, 3734.333333, 70.333333, 334.333333
103, 34, 113, 3433.333333, 3500.666667, 3767.666667, 67.333333, 334.333333
104, 37, 114, 3466.666667, 3537.000000, 3801.000000, 70.333333, 334.333333
105, 31, 115, 3500.000000, 3564.333333, 3834.333333, 64.333333, 334.333333
106, 34, 116, 3533.333333, 3600.666667, 3867.666667, 67.333333, 334.333333
107, 33, 117, 3566.666667, 3633.000000, 3901.000000, 66.333333, 334.333333
108, 39, 118, 3600.000000, 3668.666667, 3934.333333, 68.666667, 334.333333
109, 33, 119, 3633.333333, 3701.666667, 3967.666667, 68.333333, 334.333333
110, 36, 120, 3666.666667, 3736.000000, 4001.000000, 69.333333, 334.333333
111, 34, 121, 3700.000000, 3767.333333, 4034.333333, 67.333333, 334.333333
112, 40, 122, 3733.333333, 3803.000000, 4067.666667, 69.666667, 334.333333
113, 33, 123, 3766.666667, 3836.000000, 4101.000000, 69.333333, 334.333333
114, 36, 124, 3800.000000, 3869.333333, 4134.333333, 69.333333, 334.333333
115, 36, 125, 3833.333333, 3902.666667, 4167.666667, 69.333333, 334.333333
116, 41, 126, 3866.666667, 3937.333333, 4201.000000, 70.666667, 334.333333
117, 33, 127, 3900.000000, 3970.333333, 4234.333333, 70.333333, 334.333333
118, 36, 128, 3933.333333, 4002.666667, 4267.666667, 69.333333, 334.333333
119, 40, 129, 3966.666667, 4004.000000, 4301.000000, 37.333333, 334.333333
120, 43, 130, 4000.000000, 4037.633333, 4334.333333, 37.633333, 334.333333
121, 37, 131, 4033.333333, 4070.366667, 4367.666667, 37.033333, 334.333333
122, 43, 132, 4066.666667, 4104.300000, 4401.000000, 37.633333, 334.333333
123, 41, 133, 4100.000000, 4137.433333, 4434.333333, 37.433333, 334.333333
124, 51, 134, 4133.333333, 4171.766667, 4467.666667, 38.433333, 334.333333
125, 41, 135, 4166.666667, 4204.100000, 4501.000000, 37.433333, 334.333333
126, 45, 136, 4200.000000, 4237.833333, 4534.333333, 37.833333, 334.333333
127, 62, 137, 4233.333333, 4272.866667, 4567.666667, 39.533333, 334.333333
128, 83, 138, 4266.666667, 4308.300000, 4601.000000, 41.633333, 334.333333
129, 75, 139, 4300.000000, 4340.833333, 4634.333333, 40.833333, 334.333333
130, 82, 140, 4333.333333, 4374.866667, 4667.666667, 41.533333, 334.333333
131, 77, 141, 4366.666667, 4407.700000, 4701.000000, 41.033333, 334.333333
132, 80, 142, 4400.000000, 4441.333333, 4734.333333, 41.333333, 334.333333
133, 60, 143, 4433.333333, 4472.666667, 4767.666667, 39.333333, 334.333333
134, 75, 144, 4466.666667, 4507.500000, 4801.000000, 40.833333, 334.333333
135, 76, 145, 4500.000000, 4540.933333, 4834.333333, 40.933333, 334.333333
136, 84, 146, 4533.333333, 4575.066667, 4867.666667, 41.733333, 334.333333
137, 73, 147, 4566.666667, 4607.300000, 4901.000000, 40.633333, 334.333333
138, 76, 148, 4600.000000, 4640.933333, 4934.333333, 40.933333, 334.333333
139, 75, 149, 4633.333333, 4674.166667, 4967.666667, 40.833333, 334.333333
140, 80, 150, 4666.666667, 4708.000000, 5001.000000, 41.333333, 334.333333
141, 72, 151, 4700.000000, 4740.533333, 5034.333333, 40.533333, 334.333333
142, 80, 152, 4733.333333, 4774.666667, 5067.666667, 41.333333, 334.333333
143, 79, 153, 4766.666667, 4807.900000, 5101.000000, 41.233333, 334.333333
144, 75, 154, 4800.000000, 4840.833333, 5134.333333, 40.833333, 334.333333
145, 110, 155, 4833.333333, 4877.666667, 5167.666667, 44.333333, 334.333333
146, 62, 156, 4866.666667, 4906.200000, 5201.000000, 39.533333, 334.333333
147, 74, 157, 4900.000000, 4940.733333, 5234.333333, 40.733333, 334.333333
148, 88, 158, 4933.333333, 4975.466667, 5267.666667, 42.133333, 334.333333
149, 63, 159, 4966.666667, 5006.300000, 5301.000000, 39.633333, 334.333333
150, 87, 160, 5000.000000, 5042.033333, 5334.333333, 42.033333, 334.333333
151, 72, 161, 5033.333333, 5073.866667, 5367.666667, 40.533333, 334.333333
152, 95, 162, 5066.666667, 5109.500000, 5401.000000, 42.833333, 334.333333
153, 68, 163, 5100.000000, 5140.133333, 5434.333333, 40.133333, 334.333333
154, 73, 164, 5133.333333, 5173.966667, 5467.666667, 40.633333, 334.333333
155, 87, 165, 5166.666667, 5208.700000, 5501.000000, 42.033333, 334.333333
156, 89, 166, 5200.000000, 5242.233333, 5534.333333, 42.233333, 334.333333
157, 64, 167, 5233.333333, 5273.066667, 5567.666667, 39.733333, 334.333333
158, 80, 168, 5266.666667, 5308.000000, 5601.000000, 41.333333, 334.333333
159, 75, 169, 5300.000000, 5340.833333, 5634.333333, 40.833333, 334.333333
160, 92, 170, 5333.333333, 5375.866667, 5667.666667, 42.533333, 334.333333
161, 74, 171, 5366.666667, 5407.400000, 5701.000000, 40.733333, 334.333333
162, 75, 172, 5400.000000, 5440.833333, 5734.333333, 40.833333, 334.333333
163, 79, 173, 5433.333333, 5474.566667, 5767.666667, 41.233333, 334.333333
164, 75, 174, 5466.666667, 5507.500000, 5801.000000, 40.833333, 334.333333
165, 66, 175, 5500.000000, 5539.933333, 5834.333333, 39.933333, 334.333333
166, 87, 176, 5533.333333, 5575.366667, 5867.666667, 42.033333, 334.333333
167, 73, 177, 5566.666667, 5607.300000, 5901.000000, 40.633333, 334.333333
168, 84, 178, 5600.000000, 5641.733333, 5934.333333, 41.733333, 334.333333
169, 64, 179, 5633.333333, 5673.066667, 5967.666667, 39.733333, 334.333333
170, 73, 180, 5666.666667, 5707.300000, 6001.000000, 40.633333, 334.333333
171, 69, 181, 5700.000000, 5740.233333, 6034.333333, 40.233333, 334.333333
172, 92, 182, 5733.333333, 5775.866667, 6067.666667, 42.533333, 334.333333
173, 70, 183, 5766.666667, 5807.000000, 6101.000000, 40.333333, 334.333333
174, 87, 184, 5800.000000, 5842.033333, 6134.333333, 42.033333, 334.333333
175, 68, 185, 5833.333333, 5873.466667, 6167.666667, 40.133333, 334.333333
176, 85, 186, 5866.666667, 5908.500000, 6201.000000, 41.833333, 334.333333
177, 75, 187, 5900.000000, 5940.833333, 6234.333333, 40.833333, 334.333333
178, 83, 188, 5933.333333, 5974.966667, 6267.666667, 41.633333, 334.333333
179, 99, 189, 5966.666667, 6009.900000, 6301.000000, 43.233333, 334.333333
180, 97, 190, 6000.000000, 6043.033333, 6334.333333, 43.033333, 334.333333
181, 64, 191, 6033.333333, 6073.066667, 6367.666667, 39.733333, 334.333333
182, 81, 192, 6066.666667, 6108.100000, 6401.000000, 41.433333, 334.333333
183, 77, 193, 6100.000000, 6141.033333, 6434.333333, 41.033333, 334.333333
184, 98, 194, 6133.333333, 6176.466667, 6467.666667, 43.133333, 334.333333
185, 77, 195, 6166.666667, 6207.700000, 6501.000000, 41.033333, 334.333333
186, 86, 196, 6200.000000, 6241.933333, 6534.333333, 41.933333, 334.333333
187, 80, 197, 6233.333333, 6274.666667, 6567.666667, 41.333333, 334.333333
188, 96, 198, 6266.666667, 6309.600000, 6601.000000, 42.933333, 334.333333
189, 76, 199, 6300.000000, 6340.933333, 6634.333333, 40.933333, 334.333333
190, 102, 200, 6333.333333, 6376.866667, 6667.666667, 43.533333, 334.333333
191, 104, 201, 6366.666667, 6410.400000, 6701.000000, 43.733333, 334.333333
192, 86, 202, 6400.000000, 6441.933333, 6734.333333, 41.933333, 334.333333
193, 87, 203, 6433.333333, 6475.366667, 6767.666667, 42.033333, 334.333333
194, 98, 204, 6466.666667, 6509.800000, 6801.000000, 43.133333, 334.333333
195, 82, 205, 6500.000000, 6541.533333, 6834.333333, 41.533333, 334.333333
196, 103, 206, 6533.333333, 6576.966667, 6867.666667, 43.633333, 334.333333
197, 79, 207, 6566.666667, 6607.900000, 6901.000000, 41.233333, 334.333333
198, 94, 208, 6600.000000, 6642.733333, 6934.333333, 42.733333, 334.333333
199, 89, 209, 6633.333333, 6675.566667, 6967.666667, 42.233333, 334.333333
200, 109, 210, 6666.666667, 6710.900000, 7001.000000, 44.233333, 334.333333
201, 84, 211, 6700.000000, 6741.733333, 7034.333333, 41.733333, 334.333333
202, 96, 212, 6733.333333, 6776.266667, 7067.666667, 42.933333, 334.333333
203, 118, 213, 6766.666667, 6811.800000, 7101.000000, 45.133333, 334.333333
204, 107, 214, 6800.000000, 6844.033333, 7134.333333, 44.033333, 334.333333
205, 82, 215, 6833.333333, 6874.866667, 7167.666667, 41.533333, 334.333333
206, 101, 216, 6866.666667, 6910.100000, 7201.000000, 43.433333, 334.333333
207, 97, 217, 6900.000000, 6943.033333, 7234.333333, 43.033333, 334.333333
208, 111, 218, 6933.333333, 6977.766667, 7267.666667, 44.433333, 334.333333
209, 91, 219, 6966.666667, 7009.100000, 7301.000000, 42.433333, 334.333333
210, 114, 220, 7000.000000, 7044.733333, 7334.333333, 44.733333, 334.333333
211, 95, 221, 7033.333333, 7076.166667, 7367.666667, 42.833333, 334.333333
212, 121, 222, 7066.666667, 7112.100000, 7401.000000, 45.433333, 334.333333
213, 102, 223, 7100.000000, 7143.533333, 7434.333333, 43.533333, 334.333333
214, 115, 224, 7133.333333, 7178.166667, 7467.666667, 44.833333, 334.333333
215, 102, 225, 7166.666667, 7210.200000, 7501.000000, 43.533333, 334.333333
216, 122, 226, 7200.000000, 7245.533333, 7534.333333, 45.533333, 334.333333
217, 102, 227, 7233.333333, 7276.866667, 7567.666667, 43.533333, 334.333333
218, 101, 228, 7266.666667, 7310.100000, 7601.000000, 43.433333, 334.333333
219, 93, 229, 7300.000000, 7342.633333, 7634.333333, 42.633333, 334.333333
220, 113, 230, 7333.333333, 7377.966667, 7667.666667, 44.633333, 334.333333
221, 90, 231, 7366.666667, 7409.000000, 7701.000000, 42.333333, 334.333333
222, 96, 232, 7400.000000, 7442.933333, 7734.333333, 42.933333, 334.333333
223, 91, 233, 7433.333333, 7475.766667, 7767.666667, 42.433333, 334.333333
224, 111, 234, 7466.666667, 7511.100000, 7801.000000, 44.433333, 334.333333
225, 79, 235, 7500.000000, 7541.233333, 7834.333333, 41.233333, 334.333333
226, 95, 236, 7533.333333, 7576.166667, 7867.666667, 42.833333, 334.333333
227, 79, 237, 7566.666667, 7607.900000, 7901.000000, 41.233333, 334.333333
228, 96, 238, 7600.000000, 7642.933333, 7934.333333, 42.933333, 334.333333
229, 76, 239, 7633.333333, 7674.266667, 7967.666667, 40.933333, 334.333333
230, 81, 240, 7666.666667, 7708.100000, 8001.000000, 41.433333, 334.333333
231, 96, 241, 7700.000000, 7742.933333, 8034.333333, 42.933333, 334.333333
232, 67, 242, 7733.333333, 7773.366667, 8067.666667, 40.033333, 334.333333
233, 83, 243, 7766.666667, 7808.300000, 8101.000000, 41.633333, 334.333333
234, 81, 244, 7800.000000, 7841.433333, 8134.333333, 41.433333, 334.333333
235, 87, 245, 7833.333333, 7875.366667, 8167.666667, 42.033333, 334.333333
236, 89, 246, 7866.666667, 7908.900000, 8201.000000, 42.233333, 334.333333
237, 100, 247, 7900.000000, 7943.333333, 8234.333333, 43.333333, 334.333333
238, 112, 248, 7933.333333, 7977.866667, 8267.666667, 44.533333, 334.333333
239, 78, 249, 7966.666667, 8007.800000, 8301.000000, 41.133333, 334.333333
240, 81, 250, 8000.000000, 8041.433333, 8334.333333, 41.433333, 334.333333
241, 80, 251, 8033.333333, 8074.666667, 8367.666667, 41.333333, 334.333333
242, 96, 252, 8066.666667, 8109.600000, 8401.000000, 42.933333, 334.333333
243, 71, 253, 8100.000000, 8140.433333, 8434.333333, 40.433333, 334.333333
244, 83, 254, 8133.333333, 8174.966667, 8467.666667, 41.633333, 334.333333
245, 85, 255, 8166.666667, 8208.500000, 8501.000000, 41.833333, 334.333333
246, 93, 256, 8200.000000, 8242.633333, 8534.333333, 42.633333, 334.333333
247, 81, 257, 8233.333333, 8274.766667, 8567.666667, 41.433333, 334.333333
248, 79, 258, 8266.666667, 8307.900000, 8601.000000, 41.233333, 334.333333
249, 79, 259, 8300.000000, 8341.233333, 8634.333333, 41.233333, 334.333333
250, 131, 260, 8333.333333, 8379.766667, 8667.666667, 46.433333, 334.333333
251, 78, 261, 8366.666667, 8407.800000, 8701.000000, 41.133333, 334.333333
252, 94, 262, 8400.000000, 8442.733333, 8734.333333, 42.733333, 334.333333
253, 78, 263, 8433.333333, 8474.466667, 8767.666667, 41.133333, 334.333333
254, 78, 264, 8466.666667, 8507.800000, 8801.000000, 41.133333, 334.333333
255, 76, 265, 8500.000000, 8540.933333, 8834.333333, 40.933333, 334.333333
256, 73, 266, 8533.333333, 8573.966667, 8867.666667, 40.633333, 334.333333
257, 80, 267, 8566.666667, 8608.000000, 8901.000000, 41.333333, 334.333333
258, 93, 268, 8600.000000, 8642.633333, 8934.333333, 42.633333, 334.333333
259, 70, 269, 8633.333333, 8673.666667, 8967.666667, 40.333333, 334.333333
260, 83, 270, 8666.666667, 8708.300000, 9001.000000, 41.633333, 334.333333
261, 80, 271, 8700.000000, 8741.333333, 9034.333333, 41.333333, 334.333333
262, 96, 272, 8733.333333, 8776.266667, 9067.666667, 42.933333, 334.333333
263, 84, 273, 8766.666667, 8808.400000, 9101.000000, 41.733333, 334.333333
264, 93, 274, 8800.000000, 8842.633333, 9134.333333, 42.633333, 334.333333
265, 92, 275, 8833.333333, 8875.866667, 9167.666667, 42.533333, 334.333333
266, 97, 276, 8866.666667, 8909.700000, 9201.000000, 43.033333, 334.333333
267, 81, 277, 8900.000000, 8941.433333, 9234.333333, 41.433333, 334.333333
268, 96, 278, 8933.333333, 8976.266667, 9267.666667, 42.933333, 334.333333
269, 86, 279, 8966.666667, 9008.600000, 9301.000000, 41.933333, 334.333333
270, 105, 280, 9000.000000, 9043.833333, 9334.333333, 43.833333, 334.333333
271, 81, 281, 9033.333333, 9074.766667, 9367.666667, 41.433333, 334.333333
272, 102, 282, 9066.666667, 9110.200000, 9401.000000, 43.533333, 334.333333
273, 92, 283, 9100.000000, 9142.533333, 9434.333333, 42.533333, 334.333333
274, 98, 284, 9133.333333, 9176.466667, 9467.666667, 43.133333, 334.333333
275, 77, 285, 9166.666667, 9207.700000, 9501.000000, 41.033333, 334.333333
276, 103, 286, 9200.000000, 9243.633333, 9534.333333, 43.633333, 334.333333
277, 101, 287, 9233.333333, 9276.766667, 9567.666667, 43.433333, 334.333333
278, 117, 288, 9266.666667, 9311.700000, 9601.000000, 45.033333, 334.333333
279, 94, 289, 9300.000000, 9342.733333, 9634.333333, 42.733333, 334.333333
280, 106, 290, 9333.333333, 9377.266667, 9667.666667, 43.933333, 334.333333
281, 98, 291, 9366.666667, 9409.800000, 9701.000000, 43.133333, 334.333333
282, 106, 292, 9400.000000, 9443.933333, 9734.333333, 43.933333, 334.333333
283, 89, 293, 9433.333333, 9475.566667, 9767.666667, 42.233333, 334.333333
284, 104, 294, 9466.666667, 9510.400000, 9801.000000, 43.733333, 334.333333
285, 86, 295, 9500.000000, 9541.933333, 9834.333333, 41.933333, 334.333333
286, 106, 296, 9533.333333, 9577.266667, 9867.666667, 43.933333, 334.333333
287, 87, 297, 9566.666667, 9608.700000, 9901.000000, 42.033333, 334.333333
288, 75, 298, 9600.000000, 9640.833333, 9934.333333, 40.833333, 334.333333
289, 71, 299, 9633.333333, 9673.766667, 9967.666667, 40.433333, 334.333333
290, 79, 300, 9666.666667, 9707.900000, 10001.000000, 41.233333, 334.333333
291, 87, 301, 9700.000000, 9742.033333, 10034.333333, 42.033333, 334.333333
292, 96, 302, 9733.333333, 9776.266667, 10067.666667, 42.933333, 334.333333
293, 90, 303, 9766.666667, 9809.000000, 10101.000000, 42.333333, 334.333333
294, 85, 304, 9800.000000, 9841.833333, 10134.333333, 41.833333, 334.333333
295, 83, 305, 9833.333333, 9874.966667, 10167.666667, 41.633333, 334.333333
296, 99, 306, 9866.666667, 9909.900000, 10201.000000, 43.233333, 334.333333
297, 98, 307, 9900.000000, 9943.133333, 10234.333333, 43.133333, 334.333333
298, 91, 308, 9933.333333, 9975.766667, 10267.666667, 42.433333, 334.333333
299, 93, 309, 9966.666667, 10009.300000, 10301.000000, 42.633333, 334.333333
300, 105, 310, 10000.000000, 10043.833333, 10334.333333, 43.833333, 334.333333
301, 88, 311, 10033.333333, 10075.466667, 10367.666667, 42.133333, 334.333333
302, 92, 312, 10066.666667, 10109.200000, 10401.000000, 42.533333, 334.333333
303, 102, 313, 10100.000000, 10143.533333, 10434.333333, 43.533333, 334.333333
304, 114, 314, 10133.333333, 10178.066667, 10467.666667, 44.733333, 334.333333
305, 102, 315, 10166.666667, 10210.200000, 10501.000000, 43.533333, 334.333333
306, 96, 316, 10200.000000, 10242.933333, 10534.333333, 42.933333, 334.333333
307, 91, 317, 10233.333333, 10275.766667, 10567.666667, 42.433333, 334.333333
308, 100, 318, 10266.666667, 10310.000000, 10601.000000, 43.333333, 334.333333
309, 88, 319, 10300.000000, 10342.133333, 10634.333333, 42.133333, 334.333333
310, 85, 320, 10333.333333, 10375.166667, 10667.666667, 41.833333, 334.333333
311, 95, 321, 10366.666667, 10409.500000, 10701.000000, 42.833333, 334.333333
312, 83, 322, 10400.000000, 10441.633333, 10734.333333, 41.633333, 334.333333
313, 89, 323, 10433.333333, 10475.566667, 10767.666667, 42.233333, 334.333333
314, 91, 324, 10466.666667, 10509.100000, 10801.000000, 42.433333, 334.333333
315, 80, 325, 10500.000000, 10541.333333, 10834.333333, 41.333333, 334.333333
316, 91, 326, 10533.333333, 10575.766667, 10867.666667, 42.433333, 334.333333
317, 75, 327, 10566.666667, 10607.500000, 10901.000000, 40.833333, 334.333333
318, 85, 328, 10600.000000, 10641.833333, 10934.333333, 41.833333, 334.333333
319, 83, 329, 10633.333333, 10674.966667, 10967.666667, 41.633333, 334.333333
320, 80, 330, 10666.666667, 10708.000000, 11001.000000, 41.333333, 334.333333
321, 87, 331, 10700.000000, 10742.033333, 11034.333333, 42.033333, 334.333333
322, 75, 332, 10733.333333, 10774.166667, 11067.666667, 40.833333, 334.333333
323, 87, 333, 10766.666667, 10808.700000, 11101.000000, 42.033333, 334.333333
324, 78, 334, 10800.000000, 10841.133333, 11134.333333, 41.133333, 334.333333
325, 92, 335, 10833.333333, 10875.866667, 11167.666667, 42.533333, 334.333333
326, 122, 336, 10866.666667, 10912.200000, 11201.000000, 45.533333, 334.333333
327, 79, 337, 10900.000000, 10941.233333, 11234.333333, 41.233333, 334.333333
328, 102, 338, 10933.333333, 10976.866667, 11267.666667, 43.533333, 334.333333
329, 89, 339, 10966.666667, 11008.900000, 11301.000000, 42.233333, 334.333333
330, 81, 340, 11000.000000, 11041.433333, 11334.333333, 41.433333, 334.333333
331, 94, 341, 11033.333333, 11076.066667, 11367.666667, 42.733333, 334.333333
332, 82, 342, 11066.666667, 11108.200000, 11401.000000, 41.533333, 334.333333
333, 96, 343, 11100.000000, 11142.933333, 11434.333333, 42.933333, 334.333333
334, 79, 344, 11133.333333, 11174.566667, 11467.666667, 41.233333, 334.333333
335, 97, 345, 11166.666667, 11209.700000, 11501.000000, 43.033333, 334.333333
336, 74, 346, 11200.000000, 11240.733333, 11534.333333, 40.733333, 334.333333
337, 89, 347, 11233.333333, 11275.566667, 11567.666667, 42.233333, 334.333333
338, 104, 348, 11266.666667, 11310.400000, 11601.000000, 43.733333, 334.333333
339, 110, 349, 11300.000000, 11344.333333, 11634.333333, 44.333333, 334.333333
