frame_index, frame_size, send_frame_index_when_display, send_time_point, receive_time_point, display_time_point, receive_delay, display_delay
243, 6, 245, 8100.000000, 8133.933333, 8173.666667, 33.933333, 73.666667
244, 6, 246, 8133.333333, 8167.266667, 8207.000000, 33.933333, 73.666667
245, 8, 247, 8166.666667, 8200.800000, 8240.333333, 34.133333, 73.666667
246, 9, 248, 8200.000000, 8234.233333, 8273.666667, 34.233333, 73.666667
247, 9, 249, 8233.333333, 8267.566667, 8307.000000, 34.233333, 73.666667
248, 8, 250, 8266.666667, 8300.800000, 8340.333333, 34.133333, 73.666667
249, 9, 251, 8300.000000, 8334.233333, 8373.666667, 34.233333, 73.666667
250, 4, 252, 8333.333333, 8367.066667, 8407.000000, 33.733333, 73.666667
251, 7, 253, 8366.666667, 8400.700000, 8440.333333, 34.033333, 73.666667
252, 8, 254, 8400.000000, 8434.133333, 8473.666667, 34.133333, 73.666667
253, 9, 255, 8433.333333, 8467.566667, 8507.000000, 34.233333, 73.666667
254, 8, 256, 8466.666667, 8500.800000, 8540.333333, 34.133333, 73.666667
255, 7, 257, 8500.000000, 8534.033333, 8573.666667, 34.033333, 73.666667
256, 7, 258, 8533.333333, 8567.366667, 8607.000000, 34.033333, 73.666667
257, 8, 259, 8566.666667, 8600.800000, 8640.333333, 34.133333, 73.666667
258, 7, 260, 8600.000000, 8634.033333, 8673.666667, 34.033333, 73.666667
259, 9, 261, 8633.333333, 8667.566667, 8707.000000, 34.233333, 73.666667
260, 10, 262, 8666.666667, 8701.000000, 8740.333333, 34.333333, 73.666667
261, 9, 263, 8700.000000, 8734.233333, 8773.666667, 34.233333, 73.666667
262, 11, 264, 8733.333333, 8767.766667, 8807.000000, 34.433333, 73.666667
263, 11, 265, 8766.666667, 8801.100000, 8840.333333, 34.433333, 73.666667
264, 10, 266, 8800.000000, 8834.333333, 8873.666667, 34.333333, 73.666667
265, 12, 267, 8833.333333, 8867.866667, 8907.000000, 34.533333, 73.666667
266, 9, 268, 8866.666667, 8900.900000, 8940.333333, 34.233333, 73.666667
267, 9, 269, 8900.000000, 8934.233333, 8973.666667, 34.233333, 73.666667
268, 9, 270, 8933.333333, 8967.566667, 9007.000000, 34.233333, 73.666667
269, 11, 271, 8966.666667, 9001.100000, 9040.333333, 34.433333, 73.666667
270, 10, 272, 9000.000000, 9034.333333, 9073.666667, 34.333333, 73.666667
271, 13, 273, 9033.333333, 9067.966667, 9107.000000, 34.633333, 73.666667
272, 10, 274, 9066.666667, 9101.000000, 9140.333333, 34.333333, 73.666667
273, 11, 275, 9100.000000, 9134.433333, 9173.666667, 34.433333, 73.666667
