frame_index, frame_size, send_frame_index_when_display, send_time_point, receive_time_point, display_time_point, receive_delay, display_delay
506, 23, 515, 16866.666667, 16923.000000, 17191.666667, 56.333333, 325.000000
507, 27, 516, 16900.000000, 16960.333333, 17225.000000, 60.333333, 325.000000
508, 24, 517, 16933.333333, 16990.666667, 17258.333333, 57.333333, 325.000000
509, 24, 518, 16966.666667, 17024.000000, 17291.666667, 57.333333, 325.000000
510, 23, 519, 17000.000000, 17056.333333, 17325.000000, 56.333333, 325.000000
511, 27, 520, 17033.333333, 17093.666667, 17358.333333, 60.333333, 325.000000
512, 23, 521, 17066.666667, 17123.000000, 17391.666667, 56.333333, 325.000000
513, 26, 522, 17100.000000, 17159.333333, 17425.000000, 59.333333, 325.000000
514, 23, 523, 17133.333333, 17189.666667, 17458.333333, 56.333333, 325.000000
515, 26, 524, 17166.666667, 17226.000000, 17491.666667, 59.333333, 325.000000
516, 22, 525, 17200.000000, 17255.333333, 17525.000000, 55.333333, 325.000000
517, 26, 526, 17233.333333, 17292.666667, 17558.333333, 59.333333, 325.000000
518, 23, 527, 17266.666667, 17323.000000, 17591.666667, 56.333333, 325.000000
519, 27, 528, 17300.000000, 17360.333333, 17625.000000, 60.333333, 325.000000
520, 25, 529, 17333.333333, 17391.666667, 17658.333333, 58.333333, 325.000000
521, 28, 530, 17366.666667, 17428.000000, 17691.666667, 61.333333, 325.000000
522, 24, 531, 17400.000000, 17457.333333, 17725.000000, 57.333333, 325.000000
523, 26, 532, 17433.333333, 17492.666667, 17758.333333, 59.333333, 325.000000
524, 24, 533, 17466.666667, 17524.000000, 17791.666667, 57.333333, 325.000000
525, 26, 534, 17500.000000, 17559.333333, 17825.000000, 59.333333, 325.000000
526, 21, 535, 17533.333333, 17587.666667, 17858.333333, 54.333333, 325.000000
527, 23, 536, 17566.666667, 17623.000000, 17891.666667, 56.333333, 325.000000
528, 22, 537, 17600.000000, 17655.333333, 17925.000000, 55.333333, 325.000000
529, 26, 538, 17633.333333, 17692.666667, 17958.333333, 59.333333, 325.000000
530, 21, 539, 17666.666667, 17721.000000, 17991.666667, 54.333333, 325.000000
531, 24, 540, 17700.000000, 17757.333333, 18025.000000, 57.333333, 325.000000
532, 23, 541, 17733.333333, 17789.666667, 18058.333333, 56.333333, 325.000000
533, 21, 542, 17766.666667, 17821.000000, 18091.666667, 54.333333, 325.000000
534, 19, 543, 17800.000000, 17852.333333, 18125.000000, 52.333333, 325.000000
535, 21, 544, 17833.333333, 17887.666667, 18158.333333, 54.333333, 325.000000
536, 25, 545, 17866.666667, 17925.000000, 18191.666667, 58.333333, 325.000000
537, 27, 546, 17900.000000, 17960.333333, 18225.000000, 60.333333, 325.000000
538, 12, 547, 17933.333333, 17978.666667, 18258.333333, 45.333333, 325.000000
539, 17, 548, 17966.666667, 18017.000000, 18291.666667, 50.333333, 325.000000
540, 23, 549, 18000.000000, 18056.333333, 18325.000000, 56.333333, 325.000000
541, 24, 550, 18033.333333, 18090.666667, 18358.333333, 57.333333, 325.000000
542, 27, 551, 18066.666667, 18127.000000, 18391.666667, 60.333333, 325.000000
543, 23, 552, 18100.000000, 18156.333333, 18425.000000, 56.333333, 325.000000
544, 23, 553, 18133.333333, 18189.666667, 18458.333333, 56.333333, 325.000000
545, 27, 554, 18166.666667, 18227.000000, 18491.666667, 60.333333, 325.000000
546, 25, 555, 18200.000000, 18258.333333, 18525.000000, 58.333333, 325.000000
547, 25, 556, 18233.333333, 18291.666667, 18558.333333, 58.333333, 325.000000
548, 26, 557, 18266.666667, 18326.000000, 18591.666667, 59.333333, 325.000000
549, 28, 558, 18300.000000, 18361.333333, 18625.000000, 61.333333, 325.000000
550, 29, 559, 18333.333333, 18395.666667, 18658.333333, 62.333333, 325.000000
551, 29, 560, 18366.666667, 18429.000000, 18691.666667, 62.333333, 325.000000
552, 28, 561, 18400.000000, 18461.333333, 18725.000000, 61.333333, 325.000000
553, 28, 562, 18433.333333, 18494.666667, 18758.333333, 61.333333, 325.000000
554, 26, 563, 18466.666667, 18526.000000, 18791.666667, 59.333333, 325.000000
555, 31, 564, 18500.000000, 18564.333333, 18825.000000, 64.333333, 325.000000
556, 27, 565, 18533.333333, 18593.666667, 18858.333333, 60.333333, 325.000000
557, 30, 566, 18566.666667, 18630.000000, 18891.666667, 63.333333, 325.000000
558, 27, 567, 18600.000000, 18660.333333, 18925.000000, 60.333333, 325.000000
559, 33, 568, 18633.333333, 18699.666667, 18958.333333, 66.333333, 325.000000
560, 29, 569, 18666.666667, 18729.000000, 18991.666667, 62.333333, 325.000000
561, 32, 570, 18700.000000, 18765.333333, 19025.000000, 65.333333, 325.000000
562, 29, 571, 18733.333333, 18795.666667, 19058.333333, 62.333333, 325.000000
563, 34, 572, 18766.666667, 18834.000000, 19091.666667, 67.333333, 325.000000
564, 29, 573, 18800.000000, 18862.333333, 19125.000000, 62.333333, 325.000000
565, 33, 574, 18833.333333, 18899.666667, 19158.333333, 66.333333, 325.000000
566, 30, 575, 18866.666667, 18930.000000, 19191.666667, 63.333333, 325.000000
567, 34, 576, 18900.000000, 18967.333333, 19225.000000, 67.333333, 325.000000
568, 30, 577, 18933.333333, 18996.666667, 19258.333333, 63.333333, 325.000000
569, 33, 578, 18966.666667, 19033.000000, 19291.666667, 66.333333, 325.000000
570, 29, 579, 19000.000000, 19062.333333, 19325.000000, 62.333333, 325.000000
571, 33, 580, 19033.333333, 19099.666667, 19358.333333, 66.333333, 325.000000
572, 28, 581, 19066.666667, 19128.000000, 19391.666667, 61.333333, 325.000000
573, 33, 582, 19100.000000, 19166.333333, 19425.000000, 66.333333, 325.000000
574, 31, 583, 19133.333333, 19197.666667, 19458.333333, 64.333333, 325.000000
